order_id,lane,flow,lines,delay_hours,scan_miss,same_day_complete
W04007,Inbound-A,inbound,2,0.23,0,1
W04008,Inbound-B,inbound,7,0.71,1,1
W04009,Outbound-North,outbound,7,0.22,0,1
W04010,Inbound-B,inbound,7,0.5,0,1
W04011,Inbound-A,inbound,6,0,0,1
W04012,Inbound-B,inbound,7,3.17,0,0
W04013,Outbound-North,outbound,6,1.48,0,0
W04014,Inbound-B,inbound,2,1.89,0,0
W04015,Outbound-North,outbound,4,1.67,0,0
W04016,Outbound-South,outbound,8,1.27,0,0
W04017,Outbound-North,outbound,7,0.55,0,1
W04018,Outbound-North,outbound,1,2.38,0,0
W04019,Returns,return,1,1.68,0,0
W04020,Outbound-North,outbound,4,0.78,0,1
W04021,Outbound-South,outbound,4,1.64,0,0
W04022,Inbound-A,inbound,2,3.65,0,0
W04023,Inbound-B,inbound,1,0.49,0,1
W04024,Returns,return,8,0.0,0,1
W04025,Outbound-North,outbound,8,0,0,1
W04026,Outbound-North,outbound,8,1.59,0,0
W04027,Inbound-A,inbound,3,0,0,1
W04028,Outbound-South,outbound,1,0.75,0,1
W04029,Inbound-B,inbound,5,0,0,1
W04030,Outbound-North,outbound,6,1.34,0,0
W04031,Inbound-B,inbound,1,2.24,1,0
W04032,Outbound-South,outbound,3,2.78,0,0
W04033,Returns,return,4,0.22,0,1
W04034,Inbound-A,inbound,8,0,0,1
W04035,Inbound-A,inbound,6,0.8,0,1
W04036,Outbound-South,outbound,1,4.17,0,0
W04037,Outbound-North,outbound,2,2.52,0,0
W04038,Inbound-A,inbound,7,0,0,1
W04039,Outbound-South,outbound,2,1.78,0,0
W04040,Inbound-B,inbound,1,0.44,0,1
W04041,Outbound-North,outbound,8,1.86,0,0
W04042,Outbound-North,outbound,5,0,0,1
W04043,Inbound-A,inbound,1,1.44,0,0
W04044,Outbound-North,outbound,4,1.11,0,0
W04045,Inbound-B,inbound,7,1.11,0,0
W04046,Inbound-B,inbound,4,0.87,0,1
W04047,Outbound-North,outbound,7,2.08,0,0
W04048,Inbound-A,inbound,7,0,0,1
W04049,Outbound-South,outbound,8,0.59,0,1
W04050,Inbound-A,inbound,8,0.36,0,1
W04051,Outbound-South,outbound,2,2.39,0,0
W04052,Returns,return,6,0.0,0,1
W04053,Inbound-B,inbound,5,3.89,0,0
W04054,Inbound-B,inbound,2,1.77,0,0
W04055,Outbound-South,outbound,8,3.27,0,0
W04056,Returns,return,5,1.2,0,0
W04057,Outbound-North,outbound,6,0,0,1
W04058,Inbound-A,inbound,6,2.34,0,0
W04059,Inbound-B,inbound,1,1.33,0,0
W04060,Outbound-North,outbound,4,0.94,0,1
W04061,Outbound-South,outbound,5,4.82,0,0
W04062,Outbound-South,outbound,2,2.37,1,0
W04063,Inbound-A,inbound,4,1.02,0,0
W04064,Outbound-South,outbound,2,0.37,0,1
W04065,Inbound-B,inbound,2,1.14,0,0
W04066,Outbound-South,outbound,1,0.26,0,1
W04067,Outbound-North,outbound,4,2.09,0,0
W04068,Returns,return,7,1.87,0,0
W04069,Inbound-B,inbound,6,1.38,0,0
W04070,Outbound-South,outbound,6,2.62,0,0
W04071,Inbound-B,inbound,6,0.33,0,1
W04072,Outbound-South,outbound,3,0.3,0,1
W04073,Outbound-North,outbound,6,0,0,1
W04074,Outbound-South,outbound,7,1.45,1,0
W04075,Inbound-A,inbound,2,1.08,0,0
W04076,Inbound-B,inbound,8,2.23,0,0
W04077,Outbound-North,outbound,1,0.64,0,1
W04078,Outbound-South,outbound,2,2.78,0,0
W04079,Returns,return,7,2.23,0,0
W04080,Outbound-South,outbound,3,1.88,0,0
W04081,Outbound-North,outbound,7,1.81,0,0
W04082,Outbound-North,outbound,4,1.94,0,0
W04083,Inbound-B,inbound,4,0,0,1
W04084,Inbound-B,inbound,3,0.5,1,1
W04085,Inbound-A,inbound,5,0.64,0,1
W04086,Outbound-South,outbound,1,2.8,0,0
W04087,Inbound-B,inbound,5,0.51,0,1
W04088,Outbound-North,outbound,5,0,0,1
W04089,Outbound-South,outbound,2,2.61,0,0
W04090,Inbound-A,inbound,5,1.56,0,0
W04091,Outbound-North,outbound,4,2.48,0,0
W04092,Outbound-North,outbound,6,0,0,1
W04093,Inbound-B,inbound,8,0,0,1
W04094,Inbound-B,inbound,4,1.27,0,0
W04095,Outbound-North,outbound,8,2.89,0,0
W04096,Inbound-A,inbound,3,0.3,0,1
W04097,Inbound-A,inbound,6,0,0,1
W04098,Outbound-South,outbound,1,2.43,0,0
W04099,Outbound-South,outbound,6,2.73,0,0
W04100,Inbound-A,inbound,6,2.84,0,0
W04101,Outbound-North,outbound,7,0.67,0,1
W04102,Inbound-B,inbound,5,1.83,0,0
W04103,Outbound-North,outbound,8,0.48,0,1
W04104,Outbound-South,outbound,1,2.09,0,0
W04105,Outbound-North,outbound,7,0.64,0,1
W04106,Inbound-B,inbound,8,0,0,1
W04107,Outbound-North,outbound,3,0.41,0,1
W04108,Outbound-South,outbound,2,3.32,0,0
W04109,Outbound-South,outbound,6,3.73,0,0
W04110,Inbound-A,inbound,6,0,0,1
W04111,Outbound-North,outbound,8,1.46,0,0
W04112,Outbound-South,outbound,4,3.29,0,0
W04113,Returns,return,6,0.0,0,1
W04114,Returns,return,3,2.37,0,0
W04115,Outbound-South,outbound,1,0.0,0,1
W04116,Inbound-A,inbound,1,0,0,1
W04117,Outbound-North,outbound,2,1.06,0,0
W04118,Inbound-B,inbound,5,1.11,0,0
W04119,Inbound-B,inbound,1,0.41,0,1
W04120,Outbound-North,outbound,7,1.49,0,0
W04121,Outbound-South,outbound,8,0.27,0,1
W04122,Returns,return,1,0.0,0,1
W04123,Outbound-North,outbound,3,0.96,0,1
W04124,Inbound-B,inbound,3,0.9,0,1
W04125,Outbound-South,outbound,4,0.0,0,1
W04126,Outbound-South,outbound,5,3.32,0,0
W04127,Inbound-A,inbound,2,0.26,0,1
W04128,Inbound-A,inbound,8,1.15,0,0
W04129,Returns,return,2,1.73,0,0
W04130,Outbound-South,outbound,2,3.49,0,0
W04131,Inbound-B,inbound,5,0.25,0,1
W04132,Inbound-A,inbound,5,0.84,0,1
W04133,Inbound-B,inbound,4,0.79,0,1
W04134,Inbound-A,inbound,4,2.12,0,0
W04135,Outbound-North,outbound,1,0.44,0,1
W04136,Inbound-A,inbound,6,0,1,1
W04137,Inbound-A,inbound,6,0.72,0,1
W04138,Returns,return,4,0.0,0,1
W04139,Inbound-A,inbound,3,1.19,0,0
W04140,Outbound-South,outbound,8,2.62,0,0
W04141,Outbound-South,outbound,2,4.21,0,0
W04142,Inbound-A,inbound,3,0,0,1
W04143,Outbound-North,outbound,3,0.97,0,1
W04144,Returns,return,1,2.16,0,0
W04145,Outbound-North,outbound,2,1.26,0,0
W04146,Outbound-South,outbound,1,2.4,0,0
W04147,Outbound-South,outbound,7,3.92,0,0
W04148,Outbound-North,outbound,4,1.35,0,0
W04149,Outbound-North,outbound,7,3.12,0,0
W04150,Outbound-North,outbound,5,0,0,1
W04151,Inbound-A,inbound,4,0,0,1
W04152,Outbound-North,outbound,1,2.41,0,0
W04153,Outbound-North,outbound,1,2.23,0,0
W04154,Returns,return,6,0.19,0,1
W04155,Outbound-South,outbound,3,1.84,0,0
W04156,Outbound-North,outbound,2,0,1,1
W04157,Inbound-B,inbound,7,2.11,0,0
W04158,Inbound-B,inbound,2,0,0,1
W04159,Outbound-South,outbound,6,1.8,0,0
W04160,Inbound-B,inbound,6,0,0,1
W04161,Outbound-South,outbound,4,1.18,0,0
W04162,Outbound-South,outbound,7,5.44,0,0
W04163,Outbound-North,outbound,5,3.56,0,0
W04164,Outbound-North,outbound,4,0.04,0,1
W04165,Outbound-South,outbound,6,2.95,0,0
W04166,Inbound-B,inbound,3,0.36,0,1
W04167,Outbound-North,outbound,8,1.05,0,0
W04168,Inbound-A,inbound,1,0,0,1
W04169,Inbound-A,inbound,2,1.83,0,0
W04170,Inbound-B,inbound,4,0,0,1
W04171,Inbound-A,inbound,7,3.28,0,0
W04172,Outbound-South,outbound,5,2.27,0,0
W04173,Outbound-North,outbound,2,0.65,0,1
W04174,Outbound-North,outbound,1,1.91,0,0
W04175,Outbound-North,outbound,3,0,0,1
W04176,Outbound-North,outbound,7,1.1,0,0
W04177,Inbound-A,inbound,2,0.27,0,1
W04178,Outbound-South,outbound,7,1.66,0,0
W04179,Outbound-North,outbound,7,1.34,0,0
W04180,Inbound-A,inbound,3,1.02,0,0
W04181,Inbound-A,inbound,5,0.82,0,1
W04182,Inbound-B,inbound,7,1.35,0,0
W04183,Inbound-B,inbound,1,2.47,0,0
W04184,Inbound-A,inbound,4,1.42,0,0
W04185,Outbound-North,outbound,5,2.33,0,0
W04186,Outbound-South,outbound,4,0.61,0,1
W04187,Outbound-South,outbound,7,2.09,1,0
W04188,Returns,return,1,0.89,0,1
W04189,Outbound-North,outbound,1,2.87,0,0
W04190,Inbound-B,inbound,5,1.55,0,0
W04191,Returns,return,1,1.31,0,0
W04192,Outbound-North,outbound,2,0.81,0,1
W04193,Inbound-A,inbound,4,0.51,0,1
W04194,Inbound-A,inbound,6,0,0,1
W04195,Outbound-North,outbound,4,3.08,0,0
W04196,Outbound-South,outbound,4,3.26,0,0
W04197,Inbound-B,inbound,7,1.51,1,0
W04198,Inbound-B,inbound,2,1.36,0,0
W04199,Outbound-North,outbound,2,2.12,0,0
W04200,Inbound-B,inbound,1,1.01,0,0
